Species ID,Trait,Trait Value
45510265,developmental mode,"altricialURI:http://eol.org/schema/terms/altricialDefinition:Parent(s) provide food and thermoregulation (e.g., passerines).Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45510265,eat,Taraxacum officinale Weber ex Wigg. (Common Dandelion)
45510265,eat,Shepherdia argentea (Pursh) Nutt. (silver buffaloberry)
45510265,eat,Lonicera involucrata (Richards.) Banks ex Spreng. (twinberry honeysuckle)
45510265,eat,Ambrosia artemisiifolia L. (annual ragweed)
45510265,eat,"Sorbus aucuparia L. (rowan,  moutain ash)"
45510265,ecoregion,Northern Tall GrasslandsURI:http://eol.org/schema/terms/Northern_tall_grasslandsAttribution:https://www.worldwildlife.org/ecoregions/na0812show all records
45510265,ecoregion,Northwest Russian-Novaya Zemlya TundraURI:http://eol.org/schema/terms/Northwest_Russian-Novaya_Zemlya_tundraAttribution:http://www.worldwildlife.org/ecoregions/PA1108show all records
45510265,ecoregion,Pacific Coastal Mountain Icefields And TundraURI:http://eol.org/schema/terms/Pacific_Coastal_Mountain_icefields_and_tundraAttribution:http://www.worldwildlife.org/ecoregions/NA1117show all records
45510265,ecoregion,Gulf Of St. Lawrence Lowland ForestsURI:http://eol.org/schema/terms/Gulf_of_St._Lawrence_lowland_forestsAttribution:http://www.worldwildlife.org/ecoregions/NA0408show all records
45510265,ecoregion,Eastern Canadian ForestsURI:http://eol.org/schema/terms/Eastern_Canadian_forestsAttribution:http://www.worldwildlife.org/ecoregions/NA0605show all records
45510265,foraging habitat,terrestrialURI:http://purl.obolibrary.org/obo/ENVO_00000446Definition:A biome that applies to the terrestrial realm.show all records
45510265,foraging time,"diurnalURI:http://www.wikidata.org/entity/Q906470Definition:animal behavior characterized by activity during the day, with a period of inactivity at night.show all records"
45510265,geographic distribution,FinlandURI:http://www.geonames.org/660013show all records
45510265,geographic distribution,DenmarkURI:http://www.geonames.org/2623032show all records
45510265,geographic distribution,NorwayURI:https://www.wikidata.org/entity/Q20show all records
45510265,geographic distribution,United StatesURI:http://www.marineregions.org/mrgid/united_statesshow all records
45510265,geographic distribution,RussiaURI:https://www.wikidata.org/entity/Q159show all records
45510265,habitat,terrestrialURI:http://purl.obolibrary.org/obo/ENVO_00000446Definition:A biome that applies to the terrestrial realm.show all records
45510265,have pathogen,Betacoronavirus sp.
45510265,have pathogen,Orthohepevirus C
45510265,have pathogen,Mycoplasma gallisepticum
45510265,have pathogen,Mycoplasma gallisepticum
45510265,have pathogen,Mycoplasma gallisepticum
45510265,hearing range,1000 Hz
45510265,hearing range,5000 Hz
45510265,hearing threshold,10 dB
45510265,life span,9.8 years
45510265,locomotion,"flightURI:http://purl.obolibrary.org/obo/NBO_0000367Definition:self-propelled movement of an organism from one location to another through the air, usually by means of active wing movementshow all records"
45510265,locomotion,bipedal movementURI:https://www.wikidata.org/entity/Q372949Definition:terrestrial locomotion where an organism moves by means of its two limbs or legsshow all records
45510265,log10 productivity,-0.578
45510265,mass,65.3 g
45510265,migration,migratoryURI:http://eol.org/schema/terms/migratoryDefinition:makes regular daily or seasonal movements between different regions or habitatsshow all records
45510265,mineralized skeleton contains,"apatiteURI:http://purl.obolibrary.org/obo/CHEBI_52254Definition:A phosphate mineral with the general formula Ca5(PO4)3X where X = OH, F or Clshow all records"
45510265,nest type,"open cupURI:http://eol.org/schema/terms/nestOpenDefinition:Nest type open cup not placed in a cavity.Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45510265,number of dna records in ggbn,3
45510265,number of records in gbif,483618
45510265,number of records in iNat,10017
45510265,number of research grade records in iNat,9174
45510265,number of specimens in ggbn,250
45510265,onset of fertility,365 days
45510265,onset of fertility,365 days
45510265,parental care,"pair provides careURI:http://eol.org/schema/terms/parentalCarePairDefinition:Both parents feed and nurture offspring.Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45510265,population trend,Decreasing
45510265,prenatal development duration,13 days
45510265,sexual system,"dioeciousURI:https://www.wikidata.org/entity/Q148681Definition:a characteristic of a species, meaning that it has distinct male and female individual organisms.show all records"
45510265,trophic guild,granivoreURI:http://www.wikidata.org/entity/Q1974986Definition:organism that eats plant seeds.show all records
45510265,visual system,"corneal eyesURI:https://eol.org/schema/terms/corneal_eyesDefinition:Because of the difference in refractive index between air and water (or corneal tissue), a curved cornea is an image-forming lens in its own right. Its focal length is determined by the radius of curvature of the cornea. Many corneal eyes (eg: in land vertebrates) also have lenses, but the lens is flattened and weakened compared with an aquatic lens; most of the refractive power is provided by the cornea. Corneal eyes cannot focus in aquatic habitat.Attribution:https://www.britannica.com/science/photoreception/Single-chambered-eyes#ref278820show all records"
332998,Body symmetry,"bilaterally symmetricURI:http://purl.obolibrary.org/obo/PATO_0001324Definition:being symmetric about a plane running from frontal end to caudal end (head to tail), and having nearly identical right and left halvesshow all records"
332998,are eaten by,Austropotamobius pallipes
332998,are eaten by,Procambarus clarkii
332998,are eaten by,Natrix natrix helvetica (Lacépède 1789) (Grass Snake)
332998,are eaten by,Culex territans Walker 1856
332998,are eaten by,Culex territans Walker 1856
332998,are host of,Common midwife toad virus
332998,are host of,Rana esculenta virus 50-283-1DNK2008
332998,are host of,Common midwife toad virus
332998,are host of,Rana esculenta virus 50-283-1DNK2008
332998,are host of,Frog virus 3
332998,are killed by,Felis catus Linnaeus 1758 (Domestic Cat)
332998,are parasitized by,Haematoloechus variegatus
332998,are parasitized by,Prosotocus confusus
332998,are parasitized by,Icosiella neglecta
332998,are parasitized by,Haematoloechus asper
332998,are parasitized by,Ophiotaenia europaea
332998,are preyed upon by,Natrix natrix (Linnaeus 1758) (Grass Snake)
332998,are preyed upon by,Natrix natrix (Linnaeus 1758) (Grass Snake)
332998,auditory system,otolithsURI:https://www.wikidata.org/entity/Q591800Definition:Inner-ear structure in vertebrates which detects acceleration and may detect acoustic signalsshow all records
332998,auditory system,"tympanic middle earURI:http://purl.obolibrary.org/obo/UBERON_0001756Definition:the air-filled cavity within the skull of vertebrates that lies between the outer ear and the inner ear. It is linked to the pharynx (and therefore to outside air) via the Eustachian tube and in mammals contains the three ear ossicles, which transmit auditory vibrations from the outer ear (via the tympanum) to the inner earshow all records"
332998,behavioral circadian rhythm,nocturnalURI:http://www.wikidata.org/entity/Q309179Definition:animal behavior characterized by activity during the night and sleeping during the dayshow all records
332998,cellularity,multicellularURI:http://purl.obolibrary.org/obo/PATO_0001993Definition:A cellularity quality inhering in a bearer by virtue of the bearers consisting of more than one cell. [ PATOC:GVG ]show all records
332998,conservation status,"least concernURI:http://eol.org/schema/terms/leastConcernDefinition:A taxon is Least Concern when it has been evaluated against the criteria and does not qualify for Critically Endangered, Endangered, Vulnerable or Near Threatened. Widespread and abundant taxa are included in this category.Attribution:http://www.iucnredlist.org/technical-documents/categories-and-criteriashow all records"
332998,conservation status,"least concernURI:http://eol.org/schema/terms/leastConcernDefinition:A taxon is Least Concern when it has been evaluated against the criteria and does not qualify for Critically Endangered, Endangered, Vulnerable or Near Threatened. Widespread and abundant taxa are included in this category.Attribution:http://www.iucnredlist.org/technical-documents/categories-and-criteriashow all records"
332998,eat,Libellula depressa Linnaeus 1758 (Broad-bodied chaser)
332998,ecoregion,Northeastern Spain And Southern France Mediterranean ForestsURI:http://eol.org/schema/terms/Northeastern_Spain_and_Southern_France_Mediterranean_forestsAttribution:http://www.worldwildlife.org/ecoregions/PA1215show all records
332998,ecoregion,Pannonian Mixed ForestsURI:http://eol.org/schema/terms/Pannonian_mixed_forestsAttribution:https://www.worldwildlife.org/ecoregions/pa0431show all records
332998,ecoregion,East European Forest SteppeURI:http://eol.org/schema/terms/East_European_forest_steppeAttribution:https://www.worldwildlife.org/ecoregions/pa0419show all records
332998,ecoregion,pontic steppeURI:http://eol.org/schema/terms/Pontic_steppeAttribution:https://www.worldwildlife.org/ecoregions/pa0814show all records
332998,ecoregion,Atlantic Mixed ForestsURI:http://eol.org/schema/terms/Atlantic_mixed_forestsAttribution:https://www.worldwildlife.org/ecoregions/pa0402show all records
332998,geographic distribution,Adriatic SeaURI:http://marineregions.org/mrgid/3314show all records
332998,geographic distribution,the palearcticURI:http://www.wikidata.org/entity/Q106447show all records
332998,geographic distribution,Tyrrhenian SeaURI:http://www.marineregions.org/mrgid/3386show all records
332998,geographic distribution,North SeaURI:http://www.marineregions.org/mrgid/2350show all records
332998,geographic distribution,Gulf Of RigaURI:http://www.marineregions.org/mrgid/2409show all records
332998,habitat,coastalURI:http://purl.obolibrary.org/obo/ENVO_01000687show all records
332998,habitat,"pondURI:http://purl.obolibrary.org/obo/ENVO_00000033Definition:A body of water, usually of smaller size than a lake.show all records"
332998,habitat,"marshURI:http://purl.obolibrary.org/obo/ENVO_00000035Definition:A wetland, featuring grasses, rushes, reeds, typhas, sedges, and other herbaceous plants (possibly with low-growing woody plants) in a context of shallow water.show all records"
332998,habitat,coastalURI:http://purl.obolibrary.org/obo/ENVO_01000687show all records
332998,habitat,"steppeURI:http://purl.obolibrary.org/obo/ENVO_00000262Definition:A plain without trees (apart from those near rivers and lakes); it is similar to a prairie, although a prairie is generally considered as being dominated by tall grasses, while short grasses are said to be normal in the steppe. It may be semi-desert, or covered with grass or shrubs or both, depending on the season and latitude.show all records"
332998,have endoparasite,Ophiotaenia europaea
332998,have endoparasite,Centrorhynchus aluconis (Müller 1780)
332998,have endoparasite,Acanthocephalus ranae (Schrank 1788)
332998,have pathogen,Common midwife toad virus
332998,have pathogen,Betacoronavirus sp.
332998,have pathogen,Bat SARS-like coronavirus
332998,have pathogen,Bat bornavirus
332998,have pathogen,Bat gammaretrovirus
332998,head-body length,75 mm
332998,life span,12 years
332998,locomotion,"saltationURI:http://purl.obolibrary.org/obo/NBO_0000370Definition:(Bipedal jumping.) Behavior related to the upward thrust produced by the rapid, simultaneous extension of the hind legs with the intend to rise in the airshow all records"
332998,mineralized skeleton contains,"apatiteURI:http://purl.obolibrary.org/obo/CHEBI_52254Definition:A phosphate mineral with the general formula Ca5(PO4)3X where X = OH, F or Clshow all records"
332998,number of specimens in ggbn,9
332998,population trend,Decreasing
332998,population trend,Decreasing
332998,reproduction,"sexual reproductionURI:http://purl.obolibrary.org/obo/GO_0019953Definition:Capable of creating a new organism by combining the genetic material of two gametes, which may come from two parent organisms or from a single organism, in the case of self-fertilizing hermaphrodites.show all records"
332998,sexual system,"dioeciousURI:https://www.wikidata.org/entity/Q148681Definition:a characteristic of a species, meaning that it has distinct male and female individual organisms.show all records"
332998,visual system,"corneal eyesURI:https://eol.org/schema/terms/corneal_eyesDefinition:Because of the difference in refractive index between air and water (or corneal tissue), a curved cornea is an image-forming lens in its own right. Its focal length is determined by the radius of curvature of the cornea. Many corneal eyes (eg: in land vertebrates) also have lenses, but the lens is flattened and weakened compared with an aquatic lens; most of the refractive power is provided by the cornea. Corneal eyes cannot focus in aquatic habitat.Attribution:https://www.britannica.com/science/photoreception/Single-chambered-eyes#ref278820show all records"
332998,wet body mass,40 g
45515430,Body symmetry,"bilaterally symmetricURI:http://purl.obolibrary.org/obo/PATO_0001324Definition:being symmetric about a plane running from frontal end to caudal end (head to tail), and having nearly identical right and left halvesshow all records"
45515430,auditory system,otolithsURI:https://www.wikidata.org/entity/Q591800Definition:Inner-ear structure in vertebrates which detects acceleration and may detect acoustic signalsshow all records
45515430,auditory system,"tympanic middle earURI:http://purl.obolibrary.org/obo/UBERON_0001756Definition:the air-filled cavity within the skull of vertebrates that lies between the outer ear and the inner ear. It is linked to the pharynx (and therefore to outside air) via the Eustachian tube and in mammals contains the three ear ossicles, which transmit auditory vibrations from the outer ear (via the tympanum) to the inner earshow all records"
45515430,cellularity,multicellularURI:http://purl.obolibrary.org/obo/PATO_0001993Definition:A cellularity quality inhering in a bearer by virtue of the bearers consisting of more than one cell. [ PATOC:GVG ]show all records
45515430,conservation status,"least concernURI:http://eol.org/schema/terms/leastConcernDefinition:A taxon is Least Concern when it has been evaluated against the criteria and does not qualify for Critically Endangered, Endangered, Vulnerable or Near Threatened. Widespread and abundant taxa are included in this category.Attribution:http://www.iucnredlist.org/technical-documents/categories-and-criteriashow all records"
45515430,geographic distribution,SingaporeURI:http://www.geonames.org/1880251show all records
45515430,geographic distribution,LatviaURI:http://www.geonames.org/458258show all records
45515430,geographic distribution,ThailandURI:http://www.geonames.org/1605651show all records
45515430,geographic distribution,PolandURI:http://www.geonames.org/798544show all records
45515430,geographic distribution,SwedenURI:http://www.geonames.org/2661886show all records
45515430,habitat,"freshwater habitatURI:http://purl.obolibrary.org/obo/ENVO_00002037Definition:A habitat that is in or on a body of water containing low concentrations of dissolved salts and other total dissolved solids (<0.5 grams dissolved salts per litre).Comment:Ontology Description: http://environmentontology.org/
Ontology Source: http://envo.googlecode.com/svn/trunk/src/envo/envo.owlshow all records"
45515430,habitat,terrestrialURI:http://purl.obolibrary.org/obo/ENVO_00000446Definition:A biome that applies to the terrestrial realm.show all records
45515430,have pathogen,Betacoronavirus sp.
45515430,have pathogen,Orthohepevirus C
45515430,hearing range,1000 Hz
45515430,hearing range,5000 Hz
45515430,hearing threshold,10 dB
45515430,locomotion,"flightURI:http://purl.obolibrary.org/obo/NBO_0000367Definition:self-propelled movement of an organism from one location to another through the air, usually by means of active wing movementshow all records"
45515430,locomotion,bipedal movementURI:https://www.wikidata.org/entity/Q372949Definition:terrestrial locomotion where an organism moves by means of its two limbs or legsshow all records
45515430,mineralized skeleton contains,"apatiteURI:http://purl.obolibrary.org/obo/CHEBI_52254Definition:A phosphate mineral with the general formula Ca5(PO4)3X where X = OH, F or Clshow all records"
45515430,number of records in gbif,60255
45515430,number of records in iNat,3412
45515430,number of research grade records in iNat,3021
45515430,population trend,Increasing
45515430,sexual system,"dioeciousURI:https://www.wikidata.org/entity/Q148681Definition:a characteristic of a species, meaning that it has distinct male and female individual organisms.show all records"
45515430,visual system,"corneal eyesURI:https://eol.org/schema/terms/corneal_eyesDefinition:Because of the difference in refractive index between air and water (or corneal tissue), a curved cornea is an image-forming lens in its own right. Its focal length is determined by the radius of curvature of the cornea. Many corneal eyes (eg: in land vertebrates) also have lenses, but the lens is flattened and weakened compared with an aquatic lens; most of the refractive power is provided by the cornea. Corneal eyes cannot focus in aquatic habitat.Attribution:https://www.britannica.com/science/photoreception/Single-chambered-eyes#ref278820show all records"
45513675,Body symmetry,"bilaterally symmetricURI:http://purl.obolibrary.org/obo/PATO_0001324Definition:being symmetric about a plane running from frontal end to caudal end (head to tail), and having nearly identical right and left halvesshow all records"
45513675,are eaten by,Nyctalus lasiopterus (Schreber 1780) (Giant Noctule)
45513675,are eaten by,Hieraaetus pennatus (Gmelin & JF 1788) (Booted Eagle)
45513675,are preyed upon by,Ia io Thomas 1902 (Great Evening Bat)
45513675,auditory system,otolithsURI:https://www.wikidata.org/entity/Q591800Definition:Inner-ear structure in vertebrates which detects acceleration and may detect acoustic signalsshow all records
45513675,auditory system,"tympanic middle earURI:http://purl.obolibrary.org/obo/UBERON_0001756Definition:the air-filled cavity within the skull of vertebrates that lies between the outer ear and the inner ear. It is linked to the pharynx (and therefore to outside air) via the Eustachian tube and in mammals contains the three ear ossicles, which transmit auditory vibrations from the outer ear (via the tympanum) to the inner earshow all records"
45513675,body mass,8 g
45513675,body mass,8.699999999999999 g
45513675,cellularity,multicellularURI:http://purl.obolibrary.org/obo/PATO_0001993Definition:A cellularity quality inhering in a bearer by virtue of the bearers consisting of more than one cell. [ PATOC:GVG ]show all records
45513675,developmental mode,"altricialURI:http://eol.org/schema/terms/altricialDefinition:Parent(s) provide food and thermoregulation (e.g., passerines).Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45513675,ecoregion,Northwestern Thorn Scrub ForestsURI:http://eol.org/schema/terms/Northwestern_thorn_scrub_forestsAttribution:http://www.worldwildlife.org/ecoregions/IM1303show all records
45513675,ecoregion,Northeastern Himalayan Subalpine Conifer ForestsURI:http://eol.org/schema/terms/Northeastern_Himalayan_subalpine_conifer_forestsAttribution:https://www.worldwildlife.org/ecoregions/pa0514show all records
45513675,ecoregion,Deccan Thorn Scrub ForestsURI:http://eol.org/schema/terms/Deccan_thorn_scrub_forestsAttribution:http://www.worldwildlife.org/ecoregions/IM1301show all records
45513675,ecoregion,Tonle Sap Freshwater Swamp ForestsURI:http://eol.org/schema/terms/Tonle_Sap_freshwater_swamp_forestsAttribution:https://www.worldwildlife.org/ecoregions/im0164show all records
45513675,ecoregion,Central European Mixed ForestsURI:http://eol.org/schema/terms/Central_European_mixed_forestsAttribution:https://www.worldwildlife.org/ecoregions/pa0412show all records
45513675,foraging habitat,terrestrialURI:http://purl.obolibrary.org/obo/ENVO_00000446Definition:A biome that applies to the terrestrial realm.show all records
45513675,foraging time,"diurnalURI:http://www.wikidata.org/entity/Q906470Definition:animal behavior characterized by activity during the day, with a period of inactivity at night.show all records"
45513675,geographic distribution,RussiaURI:https://www.wikidata.org/entity/Q159show all records
45513675,geographic distribution,Czech RepublicURI:http://www.geonames.org/3077311show all records
45513675,geographic distribution,SwedenURI:http://www.geonames.org/2661886show all records
45513675,geographic distribution,BangladeshURI:http://www.geonames.org/1210997show all records
45513675,geographic distribution,United KingdomURI:http://www.geonames.org/2635167show all records
45513675,habitat,"subtropicalURI:http://purl.obolibrary.org/obo/ENVO_01000205Comment:Ontology Description: http://environmentontology.org/
Ontology Source: http://envo.googlecode.com/svn/trunk/src/envo/envo.owlshow all records"
45513675,habitat,temperateURI:http://purl.obolibrary.org/obo/ENVO_01000206show all records
45513675,habitat,montaneURI:http://purl.obolibrary.org/obo/ENVO_01000342show all records
45513675,have pathogen,Betacoronavirus sp.
45513675,have pathogen,Orthohepevirus C
45513675,hearing range,1000 Hz
45513675,hearing range,5000 Hz
45513675,hearing threshold,10 dB
45513675,latitude,10 degrees
45513675,latitude,19.7667 degrees
45513675,locomotion,"flightURI:http://purl.obolibrary.org/obo/NBO_0000367Definition:self-propelled movement of an organism from one location to another through the air, usually by means of active wing movementshow all records"
45513675,locomotion,bipedal movementURI:https://www.wikidata.org/entity/Q372949Definition:terrestrial locomotion where an organism moves by means of its two limbs or legsshow all records
45513675,log10 productivity,-0.199
45513675,longitude,85.3333 degrees
45513675,longitude,93 degrees
45513675,migration,migratoryURI:http://eol.org/schema/terms/migratoryDefinition:makes regular daily or seasonal movements between different regions or habitatsshow all records
45513675,mineralized skeleton contains,"apatiteURI:http://purl.obolibrary.org/obo/CHEBI_52254Definition:A phosphate mineral with the general formula Ca5(PO4)3X where X = OH, F or Clshow all records"
45513675,nest type,"closed nestURI:http://eol.org/schema/terms/closedNestDefinition:The species builds a closed nest, e.g., domed/oven-shaped nests.Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45513675,number of dna records in ggbn,5
45513675,number of records in gbif,192441
45513675,number of specimens in ggbn,7
45513675,parental care,"pair provides careURI:http://eol.org/schema/terms/parentalCarePairDefinition:Both parents feed and nurture offspring.Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45513675,sexual system,"dioeciousURI:https://www.wikidata.org/entity/Q148681Definition:a characteristic of a species, meaning that it has distinct male and female individual organisms.show all records"
45513675,trophic guild,"invertivoreURI:http://eol.org/schema/terms/invertivoreDefinition:An organism that feed on invertebrate animals (insects, crustaceans, molluscs, worms, etc.)show all records"
45513675,visual system,"corneal eyesURI:https://eol.org/schema/terms/corneal_eyesDefinition:Because of the difference in refractive index between air and water (or corneal tissue), a curved cornea is an image-forming lens in its own right. Its focal length is determined by the radius of curvature of the cornea. Many corneal eyes (eg: in land vertebrates) also have lenses, but the lens is flattened and weakened compared with an aquatic lens; most of the refractive power is provided by the cornea. Corneal eyes cannot focus in aquatic habitat.Attribution:https://www.britannica.com/science/photoreception/Single-chambered-eyes#ref278820show all records"
45510276,Body symmetry,"bilaterally symmetricURI:http://purl.obolibrary.org/obo/PATO_0001324Definition:being symmetric about a plane running from frontal end to caudal end (head to tail), and having nearly identical right and left halvesshow all records"
45510276,are host of,Parvoviridae
45510276,are host of,Parvoviridae
45510276,are host of,Tick-borne encephalitis virus
45510276,are host of,Tick-borne encephalitis virus
45510276,are host of,Proctophyllodes carpodacinusChirov & Mironov 1984
45510276,auditory system,otolithsURI:https://www.wikidata.org/entity/Q591800Definition:Inner-ear structure in vertebrates which detects acceleration and may detect acoustic signalsshow all records
45510276,auditory system,"tympanic middle earURI:http://purl.obolibrary.org/obo/UBERON_0001756Definition:the air-filled cavity within the skull of vertebrates that lies between the outer ear and the inner ear. It is linked to the pharynx (and therefore to outside air) via the Eustachian tube and in mammals contains the three ear ossicles, which transmit auditory vibrations from the outer ear (via the tympanum) to the inner earshow all records"
45510276,basal metabolic rate,0.358 watts
45510276,behavioral circadian rhythm,"diurnalURI:http://www.wikidata.org/entity/Q906470Definition:animal behavior characterized by activity during the day, with a period of inactivity at night.show all records"
45510276,body mass,21.6 g
45510276,body mass,24 g
45510276,body mass,33 g
45510276,body mass,32 g
45510276,cellularity,multicellularURI:http://purl.obolibrary.org/obo/PATO_0001993Definition:A cellularity quality inhering in a bearer by virtue of the bearers consisting of more than one cell. [ PATOC:GVG ]show all records
45510276,conservation status,"least concernURI:http://eol.org/schema/terms/leastConcernDefinition:A taxon is Least Concern when it has been evaluated against the criteria and does not qualify for Critically Endangered, Endangered, Vulnerable or Near Threatened. Widespread and abundant taxa are included in this category.Attribution:http://www.iucnredlist.org/technical-documents/categories-and-criteriashow all records"
45510276,developmental mode,"altricialURI:http://eol.org/schema/terms/altricialDefinition:Parent(s) provide food and thermoregulation (e.g., passerines).Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45510276,ecoregion,Eastern Mediterranean Conifer-Sclerophyllous-Broadleaf ForestsURI:http://eol.org/schema/terms/Eastern_Mediterranean_conifer-sclerophyllous-broadleaf_forestsAttribution:http://www.worldwildlife.org/ecoregions/PA1207show all records
45510276,ecoregion,Tian Shan Montane Conifer ForestsURI:http://eol.org/schema/terms/Tian_Shan_montane_conifer_forestsAttribution:https://www.worldwildlife.org/ecoregions/pa0521show all records
45510276,ecoregion,Eastern Gobi Desert SteppeURI:http://eol.org/schema/terms/Eastern_Gobi_desert_steppeAttribution:https://www.worldwildlife.org/ecoregions/pa1314show all records
45510276,ecoregion,Scandinavian Coastal Conifer ForestsURI:http://eol.org/schema/terms/Scandinavian_coastal_conifer_forestsAttribution:https://www.worldwildlife.org/ecoregions/pa0520show all records
45510276,ecoregion,Eastern Highlands Moist Deciduous ForestsURI:http://eol.org/schema/terms/Eastern_highlands_moist_deciduous_forestsAttribution:https://www.worldwildlife.org/ecoregions/im0111show all records
45510276,foraging habitat,terrestrialURI:http://purl.obolibrary.org/obo/ENVO_00000446Definition:A biome that applies to the terrestrial realm.show all records
45510276,foraging time,"diurnalURI:http://www.wikidata.org/entity/Q906470Definition:animal behavior characterized by activity during the day, with a period of inactivity at night.show all records"
45510276,geographic distribution,MongoliaURI:https://www.geonames.org/2029969show all records
45510276,geographic distribution,ChinaURI:http://www.geonames.org/1814991show all records
45510276,geographic distribution,BelgiumURI:http://www.geonames.org/2802361show all records
45510276,geographic distribution,RussiaURI:https://www.wikidata.org/entity/Q159show all records
45510276,geographic distribution,AustriaURI:http://www.geonames.org/2782113show all records
45510276,habitat,"valleyURI:http://purl.obolibrary.org/obo/ENVO_00000100Definition:A depression caused by erosion by water or ice. Low-lying land bordered by higher ground; especially elongate, relatively large gently sloping depressions of the Earth's surface, commonly situated between two mountains or between ranges of hills or mountains, and often containing a stream with an outlet.show all records"
45510276,habitat,"freshwater habitatURI:http://purl.obolibrary.org/obo/ENVO_00002037Definition:A habitat that is in or on a body of water containing low concentrations of dissolved salts and other total dissolved solids (<0.5 grams dissolved salts per litre).Comment:Ontology Description: http://environmentontology.org/
Ontology Source: http://envo.googlecode.com/svn/trunk/src/envo/envo.owlshow all records"
45510276,habitat,terrestrialURI:http://purl.obolibrary.org/obo/ENVO_00000446Definition:A biome that applies to the terrestrial realm.show all records
45510276,have ectoparasite,Sturnidoecus carpodaci (Balat 1981)
45510276,have ectoparasite,Philopterus erythrini (Mey & E. 1982)
45510276,have pathogen,Betacoronavirus sp.
45510276,have pathogen,Orthohepevirus C
45510276,have pathogen,Tick-borne encephalitis virus
45510276,have pathogen,Tick-borne encephalitis virus
45510276,have pathogen,Tick-borne encephalitis virus
45510276,hearing range,1000 Hz
45510276,hearing range,5000 Hz
45510276,hearing threshold,10 dB
45510276,life span,9 years
45510276,locomotion,"flightURI:http://purl.obolibrary.org/obo/NBO_0000367Definition:self-propelled movement of an organism from one location to another through the air, usually by means of active wing movementshow all records"
45510276,locomotion,bipedal movementURI:https://www.wikidata.org/entity/Q372949Definition:terrestrial locomotion where an organism moves by means of its two limbs or legsshow all records
45510276,log10 productivity,-0.306
45510276,mass,24 g
45510276,migration,migratoryURI:http://eol.org/schema/terms/migratoryDefinition:makes regular daily or seasonal movements between different regions or habitatsshow all records
45510276,mineralized skeleton contains,"apatiteURI:http://purl.obolibrary.org/obo/CHEBI_52254Definition:A phosphate mineral with the general formula Ca5(PO4)3X where X = OH, F or Clshow all records"
45510276,nest type,"open cupURI:http://eol.org/schema/terms/nestOpenDefinition:Nest type open cup not placed in a cavity.Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45510276,number of dna records in ggbn,4
45510276,number of records in gbif,346401
45510276,number of records in iNat,6762
45510276,number of research grade records in iNat,6174
45510276,number of specimens in ggbn,40
45510276,onset of fertility,365 days
45510276,onset of fertility,365 days
45510276,parental care,"occasionally breeds cooperativelyURI:http://eol.org/schema/terms/occasionalCooperativeBreedingDefinition:The species has been known to breed cooperatively, with nonparents providing care.Attribution:Richard M. Sibly, Christopher C. Witt, Natalie A. Wright, Chris Venditti, Walter Jetz, and James H. Brown. 2012.  Energetics, lifestyle, and reproduction in birds.  PNAS 109(27):10937-10941, doi:10.1073/pnas.1206512109show all records"
45510276,population trend,Decreasing
45510276,sexual system,"dioeciousURI:https://www.wikidata.org/entity/Q148681Definition:a characteristic of a species, meaning that it has distinct male and female individual organisms.show all records"
45510276,trophic guild,granivoreURI:http://www.wikidata.org/entity/Q1974986Definition:organism that eats plant seeds.show all records
